id;name;type;street;zip;town;country;phone;mobile;email;website;public;trust_level;categories
64b653adf5fc38000e51c5ba;Sharp NEC Display Solutions Europe GmbH;company;Landshuter Allee 12-14;80637;München;DE;+49 89 99699 0;;infomail.sndse@sharp.eu;www.sharpnecdisplays.eu;Ja;community;manufacturer
64b65384f5fc38000e51bfb6;Beijing Choice Electronic Technology Co., Ltd;company;Building No. 2 (2nd floor), 9 Shuangyuan Road;100041;Beijing;CN;+86-10-88204630/31;;market@choicemmed.com;;Ja;community;manufacturer
64b65384f5fc38000e51bfb6;Beijing Choice Electronic Technology Co., Ltd;company;Building No. 2 (2nd floor), 9 Shuangyuan Road;100041;Beijing;CN;+86-10-88204630/31;;market@choicemmed.com;;Ja;community;manufacturer
64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;company;Hellersbergstr. 4;41460;Neuss;DE;+49 2131 1809 0;;info@toshiba-medical.de;www.toshiba-medical.de;Ja;community;manufacturer
68f78cd676b0b84e18991399;UNITRONIC GmbH;company;;;;DE;;;;;Ja;community;manufacturer
65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;company;Frohbösestraße 12;22525;Hamburg;DE;+49 40 88 18 96 - 0;;info@weinmann-emt.de;www.weinmann-emergency.de;Ja;community;manufacturer
5d3ae807a159c577ac4b8254;Dräger Medical AG & Co. KGaA;company;Moislinger Allee 53-55;23558;Lübeck;DE;+49 451-882 0;;info@draeger.com;https://www.draeger.com/de_de/Home;Ja;community;manufacturer
64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;company;Memminger Straße 120;88400;Biberach an der Riß;DE;+49 7351 41-0;;info.lho@liebherr.com;https://www.liebherr.com/de-de/firmengruppe/startseite-3705202;Ja;community;manufacturer
5d3ae807a159c577ac4b825b;Siemens Healthcare GmbH;company;Henkestraße 127;91052;Erlangen;DE;+49 800 188 188 5;;contact@siemens-healthineers.com;https://www.siemens-healthineers.com;Ja;community;manufacturer
64b6539ff5fc38000e51c3f9;Kern & Sohn GmbH;company;Ziegelei 1;72336;Balingen-Frommern;DE;+49-[0]7433- 9933-0;;info@kern-sohn.com;https://www.kern-sohn.com/;Ja;community;manufacturer
678f76e521b864da99517717;Fisher & Paykel Healthcare Corporation Limited;company;15 Maurice Paykel Place;2013;East Tāmaki, Auckland;NZ;+64 9 574 0100;;info@fphcare.com;https://www.fphcare.com;Ja;community;manufacturer
64b6539cf5fc38000e51c36f;IRADIMED;company;;;;US;;;;;Ja;community;manufacturer
64b653baf5fc38000e51c7be;Sedlbauer AG;company;Wilhelm-Sedlbauer-Str. 2;94481;Grafenau;DE;+49 8552 41 0;;mailmaster@sedlbauer.de;www.sedlbauer.de;Ja;community;manufacturer
5d3ae850a159c577fd9b72ff;Dr. Mach GmbH & Co. KG;company;Am Brucker Feld 4;85567;Grafing;DE;+49 8092 2093 0;;info@dr-mach.de;www.dr-mach.com;Ja;community;manufacturer
673e27ed25c9e2ab217fdb8e;Shenzhen New Industries Biomedical Engineering Co., Ltd. Snibe Co.,Ltd.;company;No.23, Jinxiu East Road, Pingshan District;518122;Shenzhen;CN;+86 755 26501514;;sales@snibe.com;www.snibe.com;Ja;community;manufacturer
5d3ae86aa159c577fd9b7403;Schiller Medizintechnik GmbH;company;Korbacher Straße 43A;85622;Feldkirchen;DE;+49 5601 4913;;info@schillermed.de;https://www.schillermed.de/;Ja;community;manufacturer
64b65392f5fc38000e51c1e1;Enraf-Nonius B.V.;company;Delftechpark 39;3047 AT;Rotterdam;NL;+31 15 270 1100;;info@enraf-nonius.nl;https://www.honeywellprocess.com/en-US/explore/products/terminal-operations/Pages/default.aspx;Ja;community;manufacturer
64b65384f5fc38000e51bfa6;Baxter Medical Systems GmbH & Co. KG;company;Carl-Zeiss-Straße 7-9;07318;Saalfeld;DE;+49 3671 586-0;;hrc_trumpf_info@baxter.com;https://www.baxter.de/de;Ja;community;manufacturer
64b6cdd916691d0024550a02;Jaeger GmbH & Co.KG - VIASYS Healthcare;company;Leibnizstraße 7;97204;Würzburg;DE;+49 931 49720;;;https://www.vyaire.com/;Ja;community;manufacturer
64b6cd7116691d002455096b;ARJO Systeme für Rehabilitation GmbH;company;;;;DE;;;;;Ja;community;manufacturer
64b6ceda16691d0024550b92;Aircraft Medical Limited;company;Saint Andrew Square 9-10;EH2 2AF;Edinburgh;GB;+44 131 718 6042;;rs.eudamedinquiries@medtronic.com;;Ja;community;manufacturer
67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;company;Ludwig-Kegel-Str. 16;79853;Lenzkirch;DE;+49 7653 689 - 0;;atmos@atmosmed.de;www.atmosmed.de;Ja;community;manufacturer
66aa51ed069d4ed350cf8f0f;Beurer GmbH & Co.;company;Söflinger Straße 218;89077;Kreisfreie Stadt Ulm;DE;+49 731 39890;;;http://www.beurer-shop.de/;Ja;community;manufacturer
64b6cee416691d0024550b9f;Gaymar Industries, Inc.;company;Centre Drive 10;14127;Orchard Park, NY;US;+1 800-327-0770;;;;Ja;community;manufacturer
5d3ae87ca159c577fd9b74b2;Dantschke Medizintechnik GmbH & Co. KG;company;Apelsteinallee 3;04416;Markkleeberg;DE;+49 34297 6600;;info@dantschke-med.de;https://www.dantschke-med.de/;Ja;community;manufacturer
64b6539af5fc38000e51c31e;Hersteller unbekannt / Manufacturer unknown;company;;;;DE;;;;;Ja;community;manufacturer
5d3ae8d0a159c577fd9b77df;MEIKO Maschinenbau GmbH & Co. KG;company;Englerstraße 3;77652;Offenburg;DE;+49 (781) 203 0;;info@meiko-global.com;https://www.meiko.com/en/;Ja;community;manufacturer
64b653bdf5fc38000e51c823;Stein Therapiegeräte GmbH;company;Kesselgasse 8;97990;Weikersheim;DE;+49 79 34 37 61;;info@stein-therapiegeraete.de;www.stein-therapiegeraete.de;Ja;community;manufacturer
67bdd26abe2c48ed32af6292;DLAB Scientific Co., Ltd.;company;No.31, Yu'an Road, Beijing Airport Economic Core Zone, Shunyi District,;101318;Beijing;CN;86-10-85653451;;info@dlabsci.com;www.dlabsci.com;Ja;community;manufacturer
64b653abf5fc38000e51c57f;Microlife AG Swiss Corporation;company;Espenstrasse 139;9443;Widnau;CH;+41 71 727 70 00;;;;Ja;community;manufacturer
64b6539bf5fc38000e51c34a;Huntleigh Diagnostics Ltd.;company;Portmanmoor Road 35;CF24 5HN;Portmanmoor Rd Cardiff UK;GB;+44 29 2048 5885;;;http://www.huntleigh-diagnostics.com/;Ja;community;manufacturer
64b653b5f5fc38000e51c6f8;Rehder / Partner GmbH;company;;;;DE;;;;;Ja;community;manufacturer
64b6cdc916691d00245509ec;GE Healthcare Finland Oy;company;Kuortaneenkatu 2;FI-00510;Helsinki;FI;+358 10 39411;;eudamed@gehealthcare.com;www.gehealthcare.com;Ja;community;manufacturer
679895933b3e52059494d1b9;Philips Medizin Systeme Böblingen GmbH;company;Hewlett-Packard-Straße 2;71034;Böblingen;DE;+49 7031 463-0;;medizin.infoline@philips.com;http://www.philips.de/healthcare;Ja;community;manufacturer
64b653bbf5fc38000e51c7e2;Shimadzu Deutschland GmbH;company;Keniastraße 38;47269;Duisburg;DE;+49 203 76870;;;https://www.shimadzu.de/;Ja;community;manufacturer
64b65390f5fc38000e51c1a3;ERKA.;company;Kaiserstraße 100;60329;Frankfurt am Main;DE;+49 69 12345678;;info@erka.org;https://www.erka.org/en;Ja;community;manufacturer
66ce23e5d38ef6b4f45eba5f;Sprintex Trainingsgeräte GmbH;company;Hebelstraße 2a, Halle 3;79692;Kleines Wiesental;DE;+49 7622 6733722;;info@sprintex-treadmills.com;https://sprintex-treadmills.com;Ja;community;manufacturer
5d3ae847a159c577fd9b72a6;Aesculap AG & Co. KG;company;;78532;Landkreis Tuttlingen;DE;+49 7461 950;;;http://www.aesculap.de/;Ja;community;manufacturer
64b653b1f5fc38000e51c66d;Pajunk Medical Produkte GmbH;company;Karl-Hall-Straße 1;78187;Landkreis Tuttlingen;DE;+49 7704 92910;;;https://pajunk.com/;Ja;community;manufacturer
64b653adf5fc38000e51c5ba;Sharp NEC Display Solutions Europe GmbH;company;Landshuter Allee 12-14;80637;München;DE;+49 89 99699 0;;infomail.sndse@sharp.eu;www.sharpnecdisplays.eu;Ja;community;manufacturer
64b65394f5fc38000e51c245;Fresenius Medical Care Deutschland GmbH;company;Eduard-Fresenius-Straße 1;61352;Bad Homburg;DE;+49 6172 6090;;eudamed@freseniusmedicalcare.com;http://www.freseniusmedicalcare.com/;Ja;community;manufacturer
64b65596f5fc38000e51caf5;ArjoHuntleigh AB;company;Hans Michelsensgatan 10;211 20;Malmö;SE;+46 10 335 4500;;info@arjo.com;www.arjohuntleigh.se;Ja;community;manufacturer
67b8be4daab5649b95002953;CA-MI S.R.L.;company;Via Ugo La Malfa 13 Fraz. Pilastro;43013;Langhirano (PR);IT;+39 0521 637133;;vendite@ca-mi.it;https://www.ca-mi.eu/en/company/;Ja;community;manufacturer
64b65398f5fc38000e51c2d3;HNE Healthcare GmbH;company;Peter-Sander-Straße 10;55252;Kreisfreie Stadt Wiesbaden;DE;+49 6134 1860;;;https://www.arjo.com/de-de/;Ja;community;manufacturer
64b6cf0e16691d0024550bd5;Aerocrine AB;company;;;;SE;;;;;Ja;community;manufacturer
5d3ae97ea159c577fd9b7e49;Nihon Kohden Deutschland GmbH;company;Raiffeisenstraße 10;61191;Wetteraukreis;DE;+49 6003 8270;;;https://eu.nihonkohden.com/;Ja;community;manufacturer
64b653adf5fc38000e51c5ca;NONIN Medical Inc.;company;13700 1st Ave N;55441;Plymouth, MN;US;+31 13 45 87 130;;info@nonin.com;https://www.nonin.com/contact/;Ja;community;manufacturer
687c112f5c3947286838f0a5;NIDEK Co., Ltd.;company;34-14 Maehama, Hiroishi-cho;443-0038;Gamagori, Aichi;JP;+81 533 67 6611;;;www.nidek-intl.com;Ja;community;manufacturer
64b653bdf5fc38000e51c838;Stryker Corporation;company;Airview Boulevard 2825;49002;Airview Blvd Portage MI USA;US;+1 269-385-2600;;;https://www.stryker.com/us/en/about/contact.html;Ja;community;manufacturer
64b653bbf5fc38000e51c7e4;Siare Engineering International Group S.p.A.;company;Via Giulio Pastore 18;40053;Crespellano-Valsamoggia (BO);IT;+39 051 969802;;mail@siare.it;www.siare.it;Ja;community;manufacturer
5d3ae80aa159c577ac4b8273;B. Braun Melsungen AG;company;Carl-Braun-Straße 1;34212;Melsungen;DE;+49 56 61-71-0;;info@bbraun.com;www.bbraun.de;Ja;community;manufacturer
64b6569af5fc38000e51d72d;AirSep Corporation;company;260 Creekside Dr.;14228-2075;Buffalo, NY;US;+1 716 691 0202;;info@airsep.com;https://www.caireinc.com/commercial/;Ja;community;manufacturer
64b65399f5fc38000e51c30b;Heine Optotechnik GmbH & Co. KG;company;Dornierstr. 6;82205;Gilching;DE;+49 8105 7728 0;;info@heine.com;www.heine.com;Ja;community;manufacturer
64b6ce0e16691d0024550a5e;Weinmann Geräte für Medizin GmbH & Co. KG;company;;;;DE;;;;;Ja;community;manufacturer
64b6539cf5fc38000e51c375;ITD GmbH;company;Jahnstrasse 1;84347;Pfarrkirchen;DE;+49 89 6144250;;sales@itd-cart.com;http://www.itd-cart.com/;Ja;community;manufacturer
5d3ae809a159c577ac4b826e;KARL STORZ GmbH & Co. KG;company;Dr.-Karl-Storz-Straße 34;78532;Tuttlingen;DE;+49 7461 7080;;info@karlstorz.com;https://www.karlstorz.com/;Ja;community;manufacturer
64b653a3f5fc38000e51c47e;Lifescan Inc. USA;company;;;;US;;;;;Ja;community;manufacturer
64b653baf5fc38000e51c7ab;Schupp GmbH & Co. KG;company;Glattalstr. 78;72280;Dornstetten-Aach;DE;+40 7443 / 243 0;;info@schupp-gmbh.de;https://www.schupp.shop;Ja;community;manufacturer
64b65390f5fc38000e51c189;ELCAT GmbH;company;Bgm.-Finsterwalder-Ring 27;82515;Wolfratshausen;DE;+ 49 08171 4214-0;;kontakt@elcat.de;https://www.elcat.de/;Ja;community;manufacturer
64b6cf1f16691d0024550bf2;OrthoScan. Inc;company;;;;;;;;;Ja;community;manufacturer
64b6ce6516691d0024550aeb;Masimo Corporation;company;52 Discovery;92618;Irvine, CA;US;+1 949 297 7000;;;https://www.masimo.com/;Ja;community;manufacturer
64b653acf5fc38000e51c598;Mitsubishi Electric Corporation;company;Tokyo Building, 2-7-3 Marunouchi;100-8310;Chiyoda-ku, Tokyo;JP;+81 33218 2111;;;www.mitsubishielectric.com;Ja;community;manufacturer
6810b34ca52596e6ab0a249e;GE Vingmed Ultrasound AS;company;Strandpromenaden 45;3191;Horten;NO;;;eudamed@gehealthcare.com;;Ja;community;manufacturer
64b653bbf5fc38000e51c7d7;Shenzhen Creative Industry Co. Ltd.;company;深大西路;518056;Guang Dong Sheng Shen Zhen Shi Nan Shan Qu GWJJ+CP6 邮政编码:;CN;;;;http://ici.szu.edu.cn/;Ja;community;manufacturer
64b65399f5fc38000e51c310;Helmer Scientific Inc.;company;Bergen Boulevard 14400;46060;Noblesville, IN;US;+1 317 773 9073;;;www.helmerinc.com;Ja;community;manufacturer
64b65395f5fc38000e51c25d;GE Medical Systems Information Technologies GmbH;company;Munzinger Straße 5A;79111;Freiburg;DE;+49 761 45430;;eudamed@gehealthcare.com;https://www.gehealthcare.de/;Ja;community;manufacturer
64b6cd7616691d0024550973;MEDAX Nagel GmbH;company;;;;DE;;;;;Ja;community;manufacturer
64b653ccf5fc38000e51ca10;Schwa-Medico, Medizinische Apparate, Vertriebsgesellschaft mbH;company;Wetzlarer Straße 41-43;35630;Ehringshausen;DE;+49 6443 83330;;info@schwa-medico.de;http://www.schwa-medico.de/;Ja;community;manufacturer
64b6cde616691d0024550a19;Covidien llc;company;Hampshire Street 15;02048;Mansfield MA;US;+1 508-261-8000;;;http://www.medtronic.com/;Ja;community;manufacturer
64b65385f5fc38000e51bfc8;Beurer GmbH;company;Söflinger Straße 218;89077;Ulm;DE;+49 731 3989 0;;kd@beurer.de;https://www.beurer.com;Ja;community;manufacturer
66a3bc0c728b0e4345e3c565;Advantech Co., Ltd.;company;;;;TW;;;;https://www.advantech.com/en-eu;Ja;community;manufacturer
64b6cf4d16691d0024550c24;Breas Medical AB;company;Företagsvägen 1;43533;MÖLNLYCKE;SE;+46 31 86 88 00;;breas@breas.com;https://breas.com/;Ja;community;manufacturer
64b653b7f5fc38000e51c75d;SONY Corporation;company;1-7-1 Konan, Minato-ku;108-0075;Tokyo;JP;+81 3 6748 2111;;;http://www.sony.com/;Ja;community;manufacturer
64b653bdf5fc38000e51c822;Steelco S.p.A.;company;via Balegante, 27;31039;RIESE PIO X;IT;+39-04237561;;info@steelcogroup.com;https://www.steelcogroup.com/;Ja;community;manufacturer
64b6538ef5fc38000e51c163;Osypka AG;company;Earl-H.-Wood-Straße 1;79618;Rheinfelden;DE;+49 7623 74050;;regulatory@osypka.de;https://osypka.de/;Ja;community;manufacturer
64b6539ff5fc38000e51c412;Konica Minolta Medical & Graphic Imaging Europe GmbH;company;Einsteinring 1;85609;München;DE;+49 89 748310;;;https://www.konicaminolta.de/de-de;Ja;community;manufacturer
68d6a33b80e67aacf670341b;Weinkauf Medizintechnik;company;;91322;Gräfenberg;DE;;;info@weinkauf-medizintechnik.de;;Ja;community;manufacturer
5d3aece6a159c5793f62f1f3;PARI GmbH;company;Moosstrasse 3;82319;Starnberg;DE;+49 8151 279-0;;info@pari.de;https://www.pari.com/holding-de/produktion/;Ja;community;manufacturer
64b65380f5fc38000e51bf06;Adac Laboratories GmbH;company;;;San Jose;US;;;;;Ja;community;manufacturer
64b653b2f5fc38000e51c679;Penumbra Europe GmbH;company;Am Borsigturm 44;13507;Berlin;DE;+49 30 20056760;;EC-Rep@penumbrainc.com;http://www.penumbrainc.com/;Ja;community;manufacturer
678f7dbfc017c7ba4e84d2e9;Fisher & Paykel Healthcare GmbH & Co. KG;company;Wiesenstrasse 49;73614;Schorndorf;DE;+49 7181 98599-0;;info@fphcare.de;https://www.fphcare.com/de/;Ja;community;manufacturer
64b653caf5fc38000e51c9af;Zimmer Elektromedizin GmbH;company;Junkersstraße 9;89231;Neu-Ulm;DE;+49 731 97610;;;http://www.zimmer.de/;Ja;community;manufacturer
6762cab5b89414866a65448b;Acteon Group;company;;;;DE;;;;;Ja;community;manufacturer
64b65396f5fc38000e51c292;Given Imaging GmbH;company;;;;DE;;;;;Ja;community;manufacturer
64b65386f5fc38000e51c004;Brain Products GmbH;company;Zeppelinstraße 7;82205;Landkreis Starnberg;DE;+49 8105 733840;;;https://brainproducts.com/;Ja;community;manufacturer
64b653c4f5fc38000e51c916;Vapotherm Inc;company;Domain Drive 100;03833;Domain Dr STE 102 Exeter NH USA;US;+1 844-381-8276;;;http://www.vapotherm.com/;Ja;community;manufacturer
64b653c8f5fc38000e51c970;Welch Allyn GmbH & Co. KG;company;Zollerstraße 2-4;72417;Jungingen;DE;+49 7477 9271-0;;info@welchallyn.de;www.welchallyn.de;Ja;community;manufacturer
68ffa1a43dc3bf85ffbca816;Microlife Corporation;company;9F, 431, RuiGuang Road, NeiHu;114;Taipei;TW;+886 2 8797-1288;;;www.microlife-asiapacific.com;Ja;community;manufacturer
64b653ccf5fc38000e51ca05;nt medical GmbH;company;Dahlerdyk 100;47803;Krefeld;DE;+49 2151 747 797 7;;;www.nt-medical.de;Ja;community;manufacturer
64b6cf4c16691d0024550c22;SPO Medical Equipment Ltd.;company;Ha-Gavish Street 3;;Ha-Gavish St Kefar Sava;IL;;;;;Ja;community;manufacturer
64b653caf5fc38000e51c9b3;Zoll Medical Corporation;company;269 Mill Road;01824;Chelmsford, MA;US;+1 978 421 9655;;;http://www.zoll.com;Ja;community;manufacturer
64b653b6f5fc38000e51c727;Rudolf Riester GmbH;company;Bruckstraße 31;72417;Jungingen;DE;+49 7477 92700;;pfister@riester.de;https://www.riester.de/;Ja;community;manufacturer
64b653bcf5fc38000e51c80e;Sorvall Products L.P.;company;Derby Avenue 600;06483;Derby Ave Seymour CT USA;US;+1 203-888-0030;;;https://www.spdionline.com/;Ja;community;manufacturer
6891eb9152aec207c9f995b1;GE HealthCare Austria GmbH & Co OG;company;Tiefenbach 15;4871;ZIPF;AT;+43 (0) 7682 38000;;eudamed@gehealthcare.com;https://www.gehealthcare.com/de;Ja;community;manufacturer
5d3ae85ca159c577fd9b7375;GE Healthcare Ultraschall Deutschland GmbH;company;Beethovenstraße 239;42655;Kreisfreie Stadt Solingen;DE;+49 211 73744400;;;http://www.gehealthcare.com/;Ja;community;manufacturer
64b65394f5fc38000e51c247;Friedrich Bosch GmbH & Co. KG;company;Hohenlaienstraße 30;72406;Zollernalbkreis;DE;+49 7476 3554;;;https://www.fbosch.de/;Ja;community;manufacturer
64b6cf5216691d0024550c2c;EIZO Nanao Corporation;company;;924-0038;153 Shimokashiwanomachi Hakusan Ishikawa;JP;+81 76-274-0035;;;https://www.eizo.co.jp/company/information/group/;Ja;community;manufacturer
64b653adf5fc38000e51c5b7;NDS Surgical Imaging, LLC.;company;Hellyer Avenue 5750;95138;San Jose, CA;US;+ 1 408 776 0085;;info@ndssi.com;www.ndssi.com;Ja;community;manufacturer
5d3ae84aa159c577fd9b72c6;Stiegelmeyer GmbH & Co. KG;company;Ackerstraße 42;32051;Herford;DE;+49 (0) 5221 185 - 0;;info@stiegelmeyer.com;www.stiegelmeyer.com;Ja;community;manufacturer
64b6539af5fc38000e51c322;Hesto-Med GmbH;company;Am Eichenwald 13;09356;Zwickau;DE;+49 37204 6380;;info@hesto-med.de;https://www.hestomed.de/;Ja;community;manufacturer
64b6cfe716691d0024550d22;Reichert, Inc.;company;Walden Avenue 3362;14043;Lancaster;US;+1 716-686-4500;;;http://reichert.com/;Ja;community;manufacturer
64b65385f5fc38000e51bfe6;Biotronik GmbH SE & Co. KG;company;;;;DE;;;;;Ja;community;manufacturer
5d3ae857a159c577fd9b7347;Smith & Nephew GmbH;company;Friesenweg 30;22763;Hamburg;DE;+49 40 87 97 44 0;;info@smith-nephew.com;https://www.smith-nephew.com/de-de/contact-us;Ja;community;manufacturer
68ffa70876b0b84e189a16d8;Apyx Bulgaria Ltd.;company;Boul. Tsarigradsko shoes No133, Building 3f;1784;Sofia;BG;+359 2 9813650;;info@apyxmedical.com;https://apyxmedical.com;Ja;community;manufacturer
64b6cfa016691d0024550c9f;xltek;company;Bristol Circle 3000;L6H 6P9;Oakville;CA;+1 905-829-1570;;;http://ultratech-labs.com/;Ja;community;manufacturer
64b65383f5fc38000e51bf82;BK Medical ApS;company;Mileparken 34;2730;Herlev;DK;+45 4452 8100;;eudamed@gehealthcare.com;http://www.bkmedical.com/;Ja;community;manufacturer
64b6539af5fc38000e51c323;Andreas Hettich GmbH;company;Föhrenstraße 12;78532;Tuttlingen;DE;+49 7461 7050;;info@hettichlab.com;https://www.hettichlab.com/;Ja;community;manufacturer
64b6cf5d16691d0024550c3f;Pentapharm GmbH;company;;;;DE;;;;;Ja;community;manufacturer
64b653bcf5fc38000e51c801;Soehnle-Waagen GmbH & Co. KG;company;Wilhelm-Soehnle-Str 2;71535;Murrhardt;DE;+49 71 92 28 1;;industriewaagen@soehnle.com;www.soehnle-professional.com;Ja;community;manufacturer
64b6cd8016691d0024550985;Völker GmbH;company;Wullener Feld 79;58454;Witten;DE;+49 (0)2302 960 960;;info@voelker.de;https://www.voelker.de/de/;Ja;community;manufacturer
67ea45b72cc6aaf1d8a94cbc;Hitachi, Ldt.;company;;;Tokyo;JP;+81-3-3258-1111;;;;Ja;community;manufacturer
64b653b8f5fc38000e51c77d;Samsung Electronic GmbH;company;Frankfurter Straße 2;65760;Eschborn;DE;+49 6196 7755577;;kundenbetreuung@samsung.de;www.samsung.com/de;Ja;community;manufacturer
64b6ce0516691d0024550a50;Philips Bothell;company;Bothell Everett Highway 22100;98021;Bothell Everett Hwy Bothell WA USA;US;+1 888-744-5477;;;http://www.healthcare.philips.com/main?link_origin=global_en_HC%3Amain%3Aheader-healthcare;Ja;community;manufacturer
67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;company;Ludwig-Kegel-Str. 16;79853;Lenzkirch;DE;+49 7653 689 - 0;;atmos@atmosmed.de;www.atmosmed.de;Ja;community;manufacturer
64b6538ff5fc38000e51c175;E & L medical systems GmbH;company;Wetterkreuz 19;91052;Erlangen;DE;+49 9131 810 33 0;;lehmann@eundl.de;https://de-de.eundl.de;Ja;community;manufacturer
64b653adf5fc38000e51c5b7;NDS Surgical Imaging, LLC.;company;Hellyer Avenue 5750;95138;San Jose, CA;US;+ 1 408 776 0085;;info@ndssi.com;www.ndssi.com;Ja;community;manufacturer
64b653bbf5fc38000e51c7e2;Shimadzu Deutschland GmbH;company;Keniastraße 38;47269;Duisburg;DE;+49 203 76870;;;https://www.shimadzu.de/;Ja;community;manufacturer
64b653acf5fc38000e51c598;Mitsubishi Electric Corporation;company;Tokyo Building, 2-7-3 Marunouchi;100-8310;Chiyoda-ku, Tokyo;JP;+81 33218 2111;;;www.mitsubishielectric.com;Ja;community;manufacturer
64b653b6f5fc38000e51c73f;SCHREIBER GmbH;company;Unterer Damm 15;78567;Landkreis Tuttlingen;DE;+49 7463 307;;;;Ja;community;manufacturer
65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;company;Frohbösestraße 12;22525;Hamburg;DE;+49 40 88 18 96 - 0;;info@weinmann-emt.de;www.weinmann-emergency.de;Ja;community;manufacturer
64b6537ff5fc38000e51bef6;Abbott Laboratories;company;Abbott Park 100;60064;Libertyville Township;US;+1 224-667-6100;;;http://www.abbott.com/;Ja;community;manufacturer
68e51f129bb9f01aff48e6e0;Jiangsu Saikang Medical Equipment Co., Ltd.;company;No. 35 Lehong Road, Modern Agriculture Demonstration Park;215600;Zhangjiagang City, Jiangsu Province;CN;+86 512 58525850;;export@saikangmedical.com;https://m.saikangmedical.com;Ja;community;manufacturer
687c112f5c3947286838f0a5;NIDEK Co., Ltd.;company;34-14 Maehama, Hiroishi-cho;443-0038;Gamagori, Aichi;JP;+81 533 67 6611;;;www.nidek-intl.com;Ja;community;manufacturer
64b6539af5fc38000e51c327;Heyer Aerotech GmbH;company;Nieverner Straße 30-34;56132;Nievern;DE;+49 2603 507070;;office@heyer-aerotech.de;http://www.heyer-aerotech.de/;Ja;community;manufacturer
64b655c8f5fc38000e51cdbc;Digisystems Laboratory Instruments Inc.;company;No.1, Lane 393, Fu De 1 Road;22151;Xizhi District, New Taipei City;TW;+886 2 2694 1738;;digilab@ms23.hinet.net;www.digisystemlab.com;Ja;community;manufacturer
64b6cf7716691d0024550c5a;Tripp-Lite;company;1111 W. 35th Street;60609;Chicago, IL;US;+1 773 869 1111;;;www.tripplite.com;Ja;community;manufacturer
64b653b7f5fc38000e51c75b;SOMNOmedics GmbH;company;Am Sonnenstuhl 63;97236;Würzburg;DE;+49 931 3590940;;;http://www.somnomedics.de/;Ja;community;manufacturer
5d3ae87ba159c577fd9b74a8;Fresenius Kabi Deutschland GmbH;company;Else-Kröner-Straße 1;61352;Hochtaunuskreis;DE;+49 6172 6860;;;https://www.fresenius-kabi.com/;Ja;community;manufacturer
64b653bbf5fc38000e51c7d7;Shenzhen Creative Industry Co. Ltd.;company;深大西路;518056;Guang Dong Sheng Shen Zhen Shi Nan Shan Qu GWJJ+CP6 邮政编码:;CN;;;;http://ici.szu.edu.cn/;Ja;community;manufacturer
64b65388f5fc38000e51c052;CONTEC MEDICAL SYSTEMS CO., LTD;company;No. 112 Qinhuang West Street;066004;Qinhuangdao,Hebei Province;CN;0086-335-8015430;;cms@contecmed.com.cn;https://www.contecmed.com/sy;Ja;community;manufacturer
64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;company;Memminger Straße 120;88400;Biberach an der Riß;DE;+49 7351 41-0;;info.lho@liebherr.com;https://www.liebherr.com/de-de/firmengruppe/startseite-3705202;Ja;community;manufacturer
64b6cf8616691d0024550c6c;SD Biosensor, Inc.;company;Deogyeong-daero 1556-beon-gil, Nr. 16, C-4 & 5 Floor;16690;Suwon-si, Yeongtong-gu, Gyeonggi-do;KR;+82 31 300 0400;;sales@sdbiosensor.com;www.sdbiosensor.com;Ja;community;manufacturer
64b656ccf5fc38000e51d979;Gima S.p.A.;company;Via Marconi, 1;20060;Gessate (MI);IT;+39 02 953854209;;gima@gimaitaly.com;www.gimaitaly.com;Ja;community;manufacturer
64b653bdf5fc38000e51c839;Stryker Instruments;company;1941 Stryker Way;49002;Portage, Michigan;US;+1 269 323 7700;;;https://www.stryker.com/;Ja;community;manufacturer
64b653b8f5fc38000e51c77b;Salvia medical GmbH & Co. KG;company;Niederhöchstädter Str. 62;61476;Kronberg;DE;+49 6173 9333 0;;info@salvia-medical.de;www.salvia-medical.de;Ja;community;manufacturer
64b65384f5fc38000e51bfa6;Baxter Medical Systems GmbH & Co. KG;company;Carl-Zeiss-Straße 7-9;07318;Saalfeld;DE;+49 3671 586-0;;hrc_trumpf_info@baxter.com;https://www.baxter.de/de;Ja;community;manufacturer
5d3ae807a159c577ac4b8254;Dräger Medical AG & Co. KGaA;company;Moislinger Allee 53-55;23558;Lübeck;DE;+49 451-882 0;;info@draeger.com;https://www.draeger.com/de_de/Home;Ja;community;manufacturer
64b6539af5fc38000e51c31e;Hersteller unbekannt / Manufacturer unknown;company;;;;DE;;;;;Ja;community;manufacturer
64b6538cf5fc38000e51c0f6;Dade Diagnostika GmbH;company;Feldkirchener Straße 7c;85551;München;DE;;;;http://www.diagnosticgreen.com/;Ja;community;manufacturer
67bdef6b87b107ff53cc6947;Rexxam Co., Ltd.;company;958 Ikeuchi, Konan-cho;761-1494;Takamatsu-shi, Kagawa-ken;JP;;;;https://www.rexxam.co.jp;Ja;community;manufacturer
